Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	E-1	E-10	E-2	E-3	E-4	E-5	E-6	E-7	E-8	E-9	H-1	H-10	H-2	H-3	H-4	H-5	H-6	H-7	H-8	H-9	SAH-1	SAH-10	SAH-2	SAH-3	SAH-4	SAH-5	SAH-6	SAH-7	SAH-8	SAH-9	Shared
ASV_1946	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus		ASV_1946	0.0294467845391578	0	0	0	0	0	0	0	0	0	0.0369793694044375	0	0	0	0	0	0.0183020890527362	0	0	0	0.0570749108204518	0	0	0	0	0	0.0357550504008691	0.00627254194762427	0	0.0174076524039968	Non-core
ASV_2094	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus		ASV_2094	0.00256058995992677	0	0	0	0.00402601958946103	0.00853779575458106	0	0	0.0377766488204567	0	0.00194628260023355	0	0	0.0112968820605513	0.00792204705695952	0.0024438823515036	0.0143802128271498	0	0.0067273624254384	0	0.0118906064209275	0.00778967867575463	0	0	0.00461963112245487	0.00966989399378709	0.00687597123093637	0.0141132193821546	0.0455401056530451	0	Rhizhomorph_Soil associated
ASV_617	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus		ASV_617	0.110105368276851	0	0	0	0	0	0	0	0.00911850143942058	0	0.157648890618918	0	0	0	0	0	0	0	0.0022424541418128	0	0.317479191438763	0	0	0	0.00346472334184115	0.00241747349844677	0.00825116547712364	0.0156813548690607	0.00607201408707268	0.0121853566827978	Soil associated
ASV_716	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus		ASV_716	0.0179241297194874	0	0	0	0	0	0	0	0.024750218192713	0	0.0243285325029194	0	0.01928658907029	0	0	0	0.0143802128271498	0	0.0650311701125712	0	0.0237812128418549	0.0506329113924051	0.0111701889995979	0.0289113433655695	0.0392668645408664	0.00846115724456371	0.0220031079389964	0.120746432491767	0.136620316959135	0.0382968352887929	Soil associated
ASV_2486	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus		ASV_2486	0.00896206485974368	0	0.0379319500815537	0	0	0	0	0	0	0	0.0194628260023355	0	0	0	0	0	0	0.00214520921152835	0	0.00196091888659026	0.00594530321046373	0	0.00670211339975872	0	0	0	0.0165023309542473	0.0188176258428728	0	0.0400376005291926	Soil associated
ASV_1990	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Obscuribacteraceae		ASV_1990	0.0524920941784987	0	0	0	0	0	0	0	0	0	0.0291942390035033	0	0.00964329453514499	0	0	0	0.0300677177294951	0	0	0	0.0344827586206897	0	0	0.0101189701779493	0	0	0.0247534964313709	0	0	0	Non-core
ASV_2900	Bacteria	WPS-2	WPS-2	WPS-2	WPS-2	WPS-2		ASV_2900	0.0115226548196705	0	0	0	0	0	0.00522444202959124	0	0.010421144502195	0	0.00681198910081744	0	0	0	0	0	0.011765628676759	0.00321781381729253	0.0067273624254384	0.00392183777318051	0.0107015457788347	0	0	0	0	0.00241747349844677	0.0178775252004346	0.00940881292143641	0.0121440281741454	0.0156668871635971	Rhizhomorph_Soil associated
ASV_1041	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_1041	0.0204847196794141	0.00267875678897424	0.00758639001631074	0	0	0.011739469162549	0	0	0.0156317167532924	0.00956862881549074	0.0116776956014013	0	0.021215247977319	0.00677812923633077	0.0282930252034268	0.0134413529332698	0.00784375245117264	0.00429041842305671	0	0.0813781337934956	0.0118906064209275	0.00259655955858487	0.0223403779991957	0.00289113433655695	0.0311825100765704	0.0132961042414573	0.0055007769847491	0.00627254194762427	0	0.0348153048079936	Core
ASV_1850	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	uncultured_Acidobacteria	ASV_1850	0	0	0	0	0	0	0	0	0.0130264306277437	0	0	0	0	0	0	0	0	0.00536302302882089	0.0874557115306992	0	0	0	0	0	0	0	0	0	0.122958285263222	0	Non-core
ASV_1184	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	uncultured_Acidobacteria	ASV_1184	0	0	0	0	0	0	0	0	0.0182370028788412	0.00347950138745118	0	0	0	0.0180750112968821	0	0	0.0156875049023453	0.0107260460576418	0.044849082836256	0.00196091888659026	0	0.0285621551444336	0	0.0592682538994174	0	0.0568106272134992	0.0343798561546818	0.0329308452250274	0.0561661303054223	0	Rhizhomorph_Soil associated
ASV_1775	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_1775	0.00512117991985353	0	0	0	0	0.00213444893864526	0	0	0	0.00260962604058838	0.0107045543012845	0	0.0106076239886595	0	0	0.0109974705817662	0	0	0	0	0.0321046373365042	0.00519311911716975	0.00558509449979894	0.0202379403558986	0.0461963112245487	0.0568106272134992	0.0055007769847491	0	0	0.00522229572119904	Soil associated
ASV_1688	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_1688	0.00256058995992677	0	0.00758639001631074	0	0	0	0	0	0	0.00260962604058838	0.00973141300116777	0	0	0	0	0	0.0509843909326222	0	0.0100910436381576	0	0.0107015457788347	0.0116845180136319	0	0.0187923731876202	0	0.0108786307430105	0.0646341295708019	0.023522032303591	0.0197340457829862	0.0174076524039968	Soil associated
ASV_1530	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_1530	0	0	0.0164371783686733	0.0098393238416656	0	0.00426889787729053	0	0.00310964612227129	0.00521057225109748	0	0.00875827170105099	0	0.001928658907029	0.00903750564844103	0.00679032604882244	0	0.0065364603759772	0.0225246967210477	0.0291519038435664	0	0.0154577883472057	0.00908795845504706	0.00223403779991957	0.0346936120386834	0.00577453890306859	0.00483494699689355	0.0206279136928091	0.0156813548690607	0.018216042261218	0.0261114786059952	Core
ASV_2100	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_2100	0	0	0	0	0	0	0	0	0	0	0.00875827170105099	0	0	0	0.0599812134312649	0	0	0	0.0100910436381576	0	0.00951248513674197	0	0	0	0.0716042823980505	0	0.00962635972331092	0.00470440646071821	0	0	Non-core
ASV_2802	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_2802	0	0	0	0.0186947152991646	0	0	0	0	0.0143290736905181	0	0	0	0	0	0	0	0	0.00536302302882089	0.033636812127192	0	0	0	0	0.00289113433655695	0	0	0.00275038849237455	0.00940881292143641	0.0394680915659724	0	Non-core
ASV_643	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_643	0	0	0.0252879667210358	0	0	0.0032016734079679	0	0	0	0	0.00389256520046711	0	0.0202509185238045	0	0.00339516302441122	0.0134413529332698	0	0	0	0	0.00832342449464923	0.253164556962025	0.0703721906974666	0	0.0993220691327797	0.14263093640836	0.00687597123093637	0	0	0	Soil associated
ASV_1469	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_1469	0.0128029497996338	0	0	0	0	0	0	0	0	0.00347950138745118	0.0243285325029194	0	0.001928658907029	0	0	0	0	0	0.0089698165672512	0.00294137832988538	0.0214030915576694	0.0363518338201883	0.00670211339975872	0	0	0.0120873674922339	0.0261286906775582	0.0329308452250274	0.0789361831319449	0.0330745395675939	Soil associated
ASV_1496	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_1496	0.0076817698797803	0	0	0	0	0.0181428159784848	0.00626933043550949	0	0.00521057225109748	0	0.0165434021019852	0	0.00578597672108699	0.0112968820605513	0.00679032604882244	0.0281046470422914	0.0065364603759772	0.0128712552691701	0.005606135354532	0.0127459727628367	0.014268727705113	0.0129827977929244	0.0134042267995174	0.0101189701779493	0.00461963112245487	0.0193397879875742	0.0055007769847491	0.0250901677904971	0.0121440281741454	0.0121853566827978	Rhizhomorph_Soil associated
ASV_1870	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_1870	0.00640147489981692	0	0.0101151866884143	0	0	0.00533612234661316	0.00731421884142774	0	0	0.00347950138745118	0.00875827170105099	0	0.011571953442174	0.0180750112968821	0.0045268840325483	0	0.020916673203127	0.00750823224034924	0	0.0068632161030659	0.0107015457788347	0	0.0390956614985926	0.00289113433655695	0	0.0120873674922339	0.0165023309542473	0	0	0.0208891828847962	Core
ASV_2350	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_2350	0.00896206485974368	0	0	0	0	0	0	0	0.00260528612554874	0	0.0116776956014013	0	0	0	0	0	0.0156875049023453	0	0.0156971789926896	0	0.0166468489892985	0.0142810775722168	0	0.0057822686731139	0	0.00604368374611693	0.0123767482156855	0.00784067743453034	0.0333960774788997	0.0191484176443965	Soil associated
ASV_2858	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_2858	0	0	0	0.098393238416656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1143	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	uncultured_Acidobacteriales	ASV_1143	0	0	0	0	0	0	0.00940399565326423	0	0.0117237875649693	0	0	0	0	0	0.0792204705695952	0	0.0065364603759772	0.00643562763458506	0	0	0.0178359096313912	0.00519311911716975	0	0.0101189701779493	0.137434025893032	0	0.0233783021851837	0.0376352516857456	0.0197340457829862	0	Soil associated
ASV_2110	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	uncultured_Acidobacteriales	ASV_2110	0	0	0	0	0	0.0224117138557753	0	0.00207309741484752	0	0	0	0	0	0.0225937641211026	0.00905376806509659	0.0171071764605252	0	0.00321781381729253	0.005606135354532	0	0	0.0155793573515093	0	0.0202379403558986	0.0230981556122744	0.0314271554798081	0	0.021953896816685	0	0	Rhizhomorph_Soil associated
ASV_2890	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_2890	0	0	0	0.0639556049708264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154577883472057	0	0	0.030356910533848	0	0	0	0	0	0	Non-core
ASV_1198	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_1198	0.033287669479048	0	0	0.0265661743724971	0	0.00426889787729053	0.0020897768118365	0	0	0	0.00973141300116777	0	0.0376088486870654	0	0.00905376806509659	0	0.0300677177294951	0	0	0.00196091888659026	0.0416171224732461	0.00519311911716975	0.0457977748983513	0.0231290746924556	0.00577453890306859	0.00725242049534032	0.0343798561546818	0	0	0.0104445914423981	Rhizhomorph_Soil associated
ASV_2332	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_2332	0	0	0	0	0	0	0	0	0.035171362694908	0	0	0	0	0	0	0	0	0	0.039242947481724	0	0.00237812128418549	0	0	0.0130101045145063	0	0.00241747349844677	0	0	0.0819721901754812	0	Non-core
ASV_850	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_Acidobacteria	ASV_850	0.0217650146593775	0	0.0177015767047251	0.00885539145749904	0	0.00960502022390369	0	0	0.00390792918832311	0.0121782548560791	0.0116776956014013	0	0.118612522782283	0.0225937641211026	0	0	0.00915104452636808	0	0	0.0284333238555587	0.00832342449464923	0	0.115052946695858	0.0130101045145063	0.00230981556122744	0	0.01512713670806	0.00470440646071821	0	0.0452598962503917	Core
ASV_880	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_Acidobacteria	ASV_880	0.0371285544189381	0	0.00758639001631074	0	0	0.0160083670398395	0.00313466521775474	0.00207309741484752	0.00911850143942058	0	0.0301673803036201	0.00588754783632617	0	0	0.00679032604882244	0.0048877647030072	0.0235312573535179	0.00643562763458506	0	0.00588275665977077	0.0380499405469679	0.167478091528724	0.00446807559983915	0	0	0.0568106272134992	0.0288790791699328	0	0	0.0278522438463949	Core
ASV_567	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_Acidobacteria	ASV_567	0.00256058995992677	0	0	0.0708431316599923	0.0678671873652002	0.0341511830183242	0.00313466521775474	0	0	0.00347950138745118	0.00194628260023355	0	0.00675030617460149	0.061003163126977	0.0848790756102806	0.0317704705695468	0.0405260543310586	0	0	0.0343160805153295	0.00475624256837099	0.00259655955858487	0.0100531700996381	0.0173468060193417	0.0762239135205054	0.0302184187305847	0.0055007769847491	0.0501803355809942	0.00607201408707268	0.0087038262019984	Core
ASV_1582	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_1582	0	0	0	0	0	0	0	0	0	0	0.00681198910081744	0	0.0655744028389859	0.0203343877089923	0.0113172100813707	0.006109705878759	0	0.00214520921152835	0.0044849082836256	0	0.0249702734839477	0	0.0625530583977481	0.00722783584139237	0.0230981556122744	0.00241747349844677	0	0	0	0	Rhizhomorph_Soil associated
ASV_2373	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_2373	0	0.00267875678897424	0	0	0	0	0	0	0.0312634335065849	0	0	0	0	0	0	0	0.00261458415039088	0.00643562763458506	0.0661523971834776	0	0	0	0	0	0	0	0.00275038849237455	0.0188176258428728	0.0288420669135952	0	Non-core
ASV_198	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_Acidobacteria	ASV_198	0.093461533537327	0.0354935274539086	0.0391963484176055	0	0.0655666047426511	0.125932487380071	0.00731421884142774	0.00932893836681386	0.00781585837664621	0.0469732687305909	0.0700661736084079	0.0462593044282771	0.0491808021292394	0.0180750112968821	0.142596847025271	0.0293265882180432	0.0954323214892671	0.0311055335671611	0	0.117655133195415	0.0439952437574316	0.320675105485232	0.0848934363969438	0.00289113433655695	0.143208564796101	0.0785678886995201	0.122392287910667	0	0	0.16189116735717	Core
ASV_2303	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_2303	0	0	0	0	0	0	0	0	0.00651321531387185	0	0.00291942390035033	0	0.011571953442174	0.00677812923633077	0	0	0.00915104452636808	0.00321781381729253	0.0067273624254384	0	0.0202140309155767	0.0142810775722168	0	0.0346936120386834	0.00577453890306859	0.00241747349844677	0.0123767482156855	0.0266583032774032	0	0.0121853566827978	Rhizhomorph_Soil associated
ASV_2539	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_2539	0	0	0	0	0	0	0	0	0.00390792918832311	0.00521925208117677	0.00583884780070066	0	0	0	0	0	0.0392187622558632	0.00321781381729253	0.005606135354532	0	0.00594530321046373	0	0	0	0	0.00604368374611693	0.0275038849237455	0.00313627097381214	0.0394680915659724	0.0087038262019984	Soil associated
ASV_2392	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_2392	0	0	0	0	0.0247312631924035	0	0	0	0	0	0	0	0	0	0.0215026991546044	0	0	0	0	0	0	0.0233690360272639	0	0	0.0311825100765704	0	0.0055007769847491	0.0172494903559668	0	0.0087038262019984	Soil associated
ASV_734	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_734	0	0	0.0733351034910038	0	0	0	0	0	0.00521057225109748	0.00434937673431397	0.0204359673024523	0	0.00482164726757249	0	0	0.006109705878759	0.201322979580098	0	0	0	0.0166468489892985	0.0220707562479714	0.0134042267995174	0.0130101045145063	0	0.00846115724456371	0.162272921050098	0	0.0136620316959135	0.0591860181735891	Soil associated
ASV_1362	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_1362	0.0076817698797803	0	0	0	0	0	0	0	0	0.00347950138745118	0.0194628260023355	0	0.00675030617460149	0	0	0	0.0705937720605538	0.00643562763458506	0.0627887159707584	0	0.0107015457788347	0.00389483933787731	0	0	0	0	0.0770108777864874	0.00470440646071821	0.0151800352176817	0.0243707133655955	Rhizhomorph_Soil associated
ASV_675	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_675	0	0.00401813518346136	0	0	0.0477370894178951	0.0469578766501958	0	0	0.00781585837664621	0.0130481302029419	0.0116776956014013	0.0100929391479877	0.0202509185238045	0	0.0237661411708786	0.0537654117330792	0	0.0107260460576418	0.016818406063596	0.0166678105360172	0.00713436385255648	0.0636157091853294	0.0189893212993164	0.00867340300967084	0.0184785244898195	0.0676892579565097	0.0247534964313709	0.023522032303591	0.0151800352176817	0.0330745395675939	Core
ASV_762	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_762	0	0	0.0467827384339162	0	0.16564194882354	0	0	0	0	0	0	0.0580344001009294	0	0	0	0	0	0.0343233473844537	0	0.0274528644122636	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1396	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_1396	0	0	0	0.0354215658299962	0	0	0	0	0	0	0.00681198910081744	0	0	0.0655219159511975	0.0169758151220561	0	0	0.00214520921152835	0	0	0.0166468489892985	0.0649139889646219	0.00781913229971851	0.0534859852263035	0.0311825100765704	0.00725242049534032	0.00687597123093637	0.00627254194762427	0.00455401056530451	0	Soil associated
ASV_1959	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_1959	0.00512117991985353	0	0	0	0.031633011060051	0.00960502022390369	0.0020897768118365	0	0	0	0.00875827170105099	0.00420539131166155	0.00675030617460149	0	0.00339516302441122	0.0207729999877806	0.0065364603759772	0.00214520921152835	0	0	0.00832342449464923	0.00908795845504706	0	0	0.0103941700255235	0.0169223144891274	0.00687597123093637	0	0	0	Rhizhomorph_Soil associated
ASV_2526	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_2526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0190608602054088	0	0	0	0	0	0	0	0	0	0.153318355698585	0	Non-core
ASV_1373	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_1373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0707919039804357	0	0	0	0	0	0	0	0	0	0.283832523129998	0	0	Non-core
ASV_1654	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_1654	0.0140832447795972	0	0	0	0	0.0064033468159358	0	0	0	0	0.0184896847022188	0	0.0125362828956885	0	0.0181075361301932	0.006109705878759	0.0169947969775407	0	0	0.00980459443295128	0.0261593341260404	0	0.0167552834993968	0	0.0184785244898195	0.00725242049534032	0.0192527194466218	0.023522032303591	0	0.0295930090867946	Rhizhomorph_Soil associated
ASV_2832	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_2832	0	0	0	0.0521484163608277	0	0	0	0	0	0	0	0	0	0	0	0	0.00392187622558632	0.00643562763458506	0	0	0	0	0	0	0	0.00966989399378709	0.0288790791699328	0.00470440646071821	0	0.0121853566827978	Non-core
ASV_2892	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_soil	ASV_2892	0	0	0	0.0236143772199974	0	0	0	0.00310964612227129	0	0	0	0	0	0	0	0	0.00392187622558632	0	0	0.0147068916494269	0	0	0	0.0144556716827847	0	0	0	0	0	0.0748529053371862	Non-core
ASV_1704	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_1704	0.0140832447795972	0	0.00505759334420716	0.0364054982141627	0	0	0.0188079913065285	0	0	0	0	0	0.0028929883605435	0	0.0543226083905796	0.006109705878759	0	0.00643562763458506	0	0.00588275665977077	0	0	0	0.00722783584139237	0.0288726945153429	0.00725242049534032	0.0137519424618727	0	0	0.0139261219231974	Rhizhomorph_Soil associated
ASV_1962	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_1962	0	0.108489649953457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_566	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.643562763458506	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1988	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_1988	0	0	0	0	0	0	0	0.00725584095196633	0	0	0	0	0	0	0.0192392571383303	0	0.0143802128271498	0.0611384625285581	0	0	0.00475624256837099	0.00519311911716975	0	0	0.0161687089285921	0	0	0.0705660969107731	0	0	Non-core
ASV_841	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_841	0.0102423598397071	0	0.00505759334420716	0.0167268505308315	0	0.0192100404478074	0.0020897768118365	0	0.00390792918832311	0.00608912742803956	0.0107045543012845	0	0.147542406387718	0.0293718933574333	0	0.0024438823515036	0.0143802128271498	0.0117986506634059	0	0.0156873510927221	0.0130796670630202	0	0.0960636253965417	0.0101189701779493	0	0.00846115724456371	0.0110015539694982	0	0	0.0313337743271942	Core
ASV_1366	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_1366	0	0	0	0.0098393238416656	0	0	0	0	0.010421144502195	0	0.00583884780070066	0	0.00771463562811599	0.00451875282422051	0	0	0.0235312573535179	0	0.0257882226308472	0	0.00951248513674197	0.0389483933787731	0	0.0231290746924556	0.00230981556122744	0.0108786307430105	0.0275038849237455	0.0439077936333699	0.0910802113060902	0	Rhizhomorph_Soil associated
ASV_1411	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_1411	0.0128029497996338	0	0	0	0	0	0	0	0.00521057225109748	0	0.0165434021019852	0	0.00578597672108699	0.0203343877089923	0.0113172100813707	0.0048877647030072	0.00915104452636808	0.00321781381729253	0.005606135354532	0	0.0273483947681332	0.0311587147030185	0.0167552834993968	0.0187923731876202	0.0438864956633213	0.00966989399378709	0.0123767482156855	0.0250901677904971	0.0106260246523772	0.0139261219231974	Rhizhomorph_Soil associated
ASV_1580	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_1580	0.00384088493989015	0	0	0	0	0.00426889787729053	0	0	0	0	0.00973141300116777	0	0.01928658907029	0.0542250338906462	0.0045268840325483	0.00855358823026259	0	0	0	0	0.00832342449464923	0.0311587147030185	0.0245744157991153	0.0433670150483542	0.00461963112245487	0.0278009452321379	0.00962635972331092	0.0313627097381214	0	0	Rhizhomorph_Soil associated
ASV_1423	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_1423	0.0115226548196705	0	0	0	0	0.0298822851410337	0	0	0.0560136516992979	0	0.00778513040093421	0	0	0.0158156348847718	0	0.006109705878759	0.00261458415039088	0.00536302302882089	0.0426066286944432	0	0	0.00259655955858487	0	0.0173468060193417	0.00692944668368231	0.0169223144891274	0.00962635972331092	0.0188176258428728	0.0561661303054223	0	Rhizhomorph_Soil associated
ASV_2081	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_2081	0	0	0	0.116104021331654	0	0	0	0	0	0	0	0	0	0.00677812923633077	0	0	0	0.00429041842305671	0	0	0	0	0	0.0231290746924556	0	0.00241747349844677	0.00962635972331092	0	0	0.00348153048079936	Non-core
ASV_968	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_968	0	0	0	0	0	0.00747057128525843	0	0	0	0	0	0	0.00771463562811599	0	0	0.00855358823026259	0	0	0	0	0	0.0714053878610841	0.0323935480988338	0	0.0889278991072563	0.0918639929409774	0.00687597123093637	0.150541006742983	0	0	Soil associated
ASV_255	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_255	0	0.00468782438070491	0	0.115120088947488	0	0.0586973458127448	0	0	1.11766774786041	0	0	0.00420539131166155	0	0.0474469046543154	0	0.0024438823515036	0.00915104452636808	0.145874226383928	0.0717585325380096	0	0	0	0.00446807559983915	0.0216835075241771	0.00346472334184115	0	0	0	0	0	Rhizhomorph
ASV_777	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_777	0.00512117991985353	0.00468782438070491	0	0.0255822419883306	0	0.00213444893864526	0	0.00518274353711881	0.0794612268292365	0.00347950138745118	0.00389256520046711	0	0	0.00903750564844103	0.00226344201627415	0	0.0405260543310586	0.0332507427786895	0.102031663452482	0	0.00356718192627824	0.0272638753651412	0	0.0693872240773667	0.00346472334184115	0.00604368374611693	0.0261286906775582	0.0313627097381214	0.0819721901754812	0	Core
ASV_905	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_905	0.0076817698797803	0	0	0	0	0.00747057128525843	0	0	0	0	0	0	0.0318228719659785	0	0	0.0207729999877806	0.194786519204121	0	0	0.00392183777318051	0	0	0.0614360394977883	0.0057822686731139	0	0.00966989399378709	0.118266705172106	0	0	0.0156668871635971	Soil associated
ASV_563	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_563	0.0204847196794141	0	0	0.0098393238416656	0	0	0	0	0.0429872210715542	0	0.0428182172051382	0	0.00771463562811599	0.0180750112968821	0	0.006109705878759	0.0836666928125082	0.0289603243556328	0.0930618468852312	0.00882413498965615	0.0392390011890606	0.0103862382343395	0.0145212456994772	0.0433670150483542	0	0.00966989399378709	0.0660093238169892	0.0313627097381214	0.173052401481571	0.0382968352887929	Rhizhomorph_Soil associated
ASV_2292	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter		ASV_2292	0	0	0	0	0	0.0032016734079679	0	0.00414619482969505	0	0	0	0	0	0.00451875282422051	0	0.00977552940601439	0	0	0.0067273624254384	0	0	0.0168776371308017	0	0.0130101045145063	0.0277177867347292	0.0580193639627226	0	0.021953896816685	0	0	Soil associated
